002b269a,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
002b9368,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
002bdfd0,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
002c0588,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
002c808f,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
002d7ef8,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
002df216,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
002dfc96,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
0030c286,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00316648,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00318263,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00320023,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
003347b0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00357b49,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
003849c4,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0038ec14,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
003adead,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
003c3962,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
003d5a12,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
003deb09,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
003e9164,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
003ea6b5,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
003eae3c,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
0040d874,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
0043454d,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
0043dccb,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00448f5f,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
004696d4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
0047cb1c,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
0048fe27,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
004aa934,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
004c3f84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
004c4ddf,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
004d7322,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
004d8314,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
004e78bf,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00509f3c,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00525918,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
0054250e,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00545fd1,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0056c3a7,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
00573f98,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
0057e2e9,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
005b63ab,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
005c8f71,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
005cc0a5,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
005ee654,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0061ed86,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
00638de8,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
00664e46,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
006774e8,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00679615,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
0067d2e4,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0067ed4e,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00684e48,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
0068b791,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0068fca9,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
0069a70c,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
0069c2c8,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
006ad17a,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
006b8ca5,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
006c006b,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
006fcf2b,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00709646,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
0070fcc4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00713e49,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00718f5c,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
0073759f,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
00748d30,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0074cb56,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00754629,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
007929ca,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
007abb82,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
007bbc52,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
007c5e19,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
007f09e1,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00808e7e,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00818516,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00854593,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
0086d4b7,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
0086de2f,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00897c45,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
008ba914,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
008dbc2e,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
008de4ae,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
008e9149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
008efce6,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
008f9ca7,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0090eb86,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
0091bef1,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
009221da,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
0092288c,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
009328ca,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
00940dd2,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00958bec,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
0095cebd,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
0097774e,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
00983f31,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
009889c9,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00999581,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
009a4ea9,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
009c9c36,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
009eb9da,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
009f235e,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
009fd06b,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00a2bbfb,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00a3109e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00a37a59,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00a53484,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00a57e5c,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00a66e40,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
00a7b3f5,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00a87a1c,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00a8bf2d,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
00a987cd,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00a9f547,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00aa99ac,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00aba723,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00abc451,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00ac4184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00ad15c4,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00ad745b,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
00ad7f95,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00af4cec,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00b09a41,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00b18a47,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
00b2e189,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00b2fa3e,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00b32499,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00b3bf0f,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00b4b9ff,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00ba5109,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00bb2b82,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00bbd930,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00bbed52,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00bc6efb,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
00bd03ab,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
00bd2bbc,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00bd7c2b,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00bdd88a,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00bf859e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00bf9fdf,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00c023df,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00c08a85,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00c0ec2f,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00c11e59,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00c1399b,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00c1e546,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00c29ce6,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
00c2adef,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00c49d05,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00c4ba2f,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
00c6dba0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
00c8f027,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00c99d4d,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00caf809,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
00cb9bf3,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00cc6411,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00d16df3,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00d41d86,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00d4411d,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00d4f67c,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00d5559d,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
00d74f6b,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00d78440,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00d80acd,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00d87caf,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00d93721,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00d9c275,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00dacac7,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00dcadd2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
00dce382,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00de758d,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
00dfd1a5,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00e0121d,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00e16476,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00e37c36,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00e38291,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
00e3dd89,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00e42712,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00e4e2c8,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00e71e7b,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00e90c45,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00e91040,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00f0760f,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00f19d58,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00f30e3d,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
00f32090,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
00f3780b,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00f3820e,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
00f481c1,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
00f6cd32,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
00f9b2f1,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00fa1fa9,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00fc41ab,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
00fdde06,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0100bdeb,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
0101007e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
01011bed,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
01023e31,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
0103f844,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
010403ab,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
0104a2b1,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0107ab60,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
01084df0,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
01085b54,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
0109de6b,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
010af44c,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
010ba2d7,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
010cd95c,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
010d0f8b,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
010d481c,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
010d63e4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
010e7d79,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
010f00bd,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
010fa89c,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
01105608,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
011284cf,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0112c73a,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
011375f7,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
01139c0b,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
01140cf7,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
01154f8c,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
011613f6,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
0116c3df,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
0117d283,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
0119fcb5,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
011c0b6e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
011d7f40,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
011ded76,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0120212e,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
0122d4b3,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001
0124f26b,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0125ae32,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
01270a8e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
01279975,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
01280074,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
01299af5,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
0129b594,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001
012a70d7,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
012aaee6,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
012afeaf,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
012bb568,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
012bbb79,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
012e10c2,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
012ff3cf,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
0131af37,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
01321a09,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
01329d88,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
01330b2d,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
01346097,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
0135ff9c,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
01361308,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0136239d,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
0138519a,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
01393e39,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
013960af,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
013a6fda,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
013a9d67,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
013ad631,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
013d21e3,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001
013d4814,0.991,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
013e3a6d,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
013e923a,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001
014143c4,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001
01421a41,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
01434721,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991
0143fcfa,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
014452b4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
014508e0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.991,0.001,0.001
0145209f,0.001,0.001,0.001,0.991,0.001,0.001,0.001,0.001,0.001,0.001
